timestamp,environment,policy_version,opponent_name,opponent_version,opponent_kind,change_type,split,seed_start,seed_stop_exclusive,episodes,mean,std,median,min,max,wins,losses,draws,win_rate,life_difference_mean,environment_steps,wall_clock_seconds,pass_fail,tests_pass_fail,git_commit,diff_identifier,agent_iterations,code_edits,change_summary,failure_analysis,next_hypothesis
2026-05-25T19:23:07+00:00,SlimeVolley-v0,improved,builtin,slimevolleygym-baseline-rnn,built-in baseline,structural policy improvement,dev,6000,6050,50,,,,,,0,0,0,,,0,0.000111,fail,pass,088c70f,ac52c515cc9a,0,0,SlimeVolley evaluation run.,SlimeVolleyDependencyError: SlimeVolley requires optional legacy dependencies: gym and slimevolleygym. Current status: ModuleNotFoundError: No module named 'gym',Compare opponent-pool performance across fixed seeds.
2026-05-25T19:24:38+00:00,SlimeVolley-v0,improved,builtin,slimevolleygym-baseline-rnn,built-in baseline,structural policy improvement,dev,6000,6050,50,-4.24,1.01114,-5,-5,0,0,49,1,0.0,-4.24,113541,7.194711,pass,pass,088c70f,ac52c515cc9a,0,0,SlimeVolley evaluation run.,No failure observed.,Compare opponent-pool performance across fixed seeds.
2026-05-25T20:26:17+00:00,SlimeVolley-v0,improved-v1,improved-v3,v3,archived heuristic,evaluation-harness change,dev,6000,6050,50,-2.78,1.97271,-3,-5,3,6,44,0,0.12,-2.78,61447,4.011757,pass,pass,088c70f,009099a9ce16,2,11,SlimeVolley round-robin tournament matchup 27/49: improved-v1 vs improved-v3; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T20:26:22+00:00,SlimeVolley-v0,improved-v1,improved,current,current heuristic,evaluation-harness change,dev,6000,6050,50,-2.78,1.97271,-3,-5,3,6,44,0,0.12,-2.78,61447,4.302238,pass,pass,088c70f,009099a9ce16,2,11,SlimeVolley round-robin tournament matchup 28/49: improved-v1 vs improved; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T20:26:25+00:00,SlimeVolley-v0,improved-v2,random,v0,random policy,evaluation-harness change,dev,6000,6050,50,3.02,1.63083,3,-2,5,47,3,0,0.94,3.02,35473,2.628629,pass,pass,088c70f,009099a9ce16,2,11,SlimeVolley round-robin tournament matchup 29/49: improved-v2 vs random; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T20:26:28+00:00,SlimeVolley-v0,improved-v2,initial,v0,frozen heuristic,evaluation-harness change,dev,6000,6050,50,2,2.14476,2,-3,5,40,10,0,0.8,2.0,42691,2.803067,pass,pass,088c70f,009099a9ce16,2,11,SlimeVolley round-robin tournament matchup 30/49: improved-v2 vs initial; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T20:26:32+00:00,SlimeVolley-v0,improved-v2,improved-v0,v0,archived heuristic,evaluation-harness change,dev,6000,6050,50,2.62,1.79878,3,-2,5,45,5,0,0.9,2.62,41377,2.820556,pass,pass,088c70f,009099a9ce16,2,11,SlimeVolley round-robin tournament matchup 31/49: improved-v2 vs improved-v0; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T20:26:36+00:00,SlimeVolley-v0,improved-v2,improved-v1,v1,archived heuristic,evaluation-harness change,dev,6000,6050,50,0.22,2.78058,1,-5,5,27,23,0,0.54,0.22,56688,3.819428,pass,pass,088c70f,009099a9ce16,2,11,SlimeVolley round-robin tournament matchup 32/49: improved-v2 vs improved-v1; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T20:26:41+00:00,SlimeVolley-v0,improved-v2,improved-v2,v2,archived heuristic,evaluation-harness change,dev,6000,6050,50,0.22,2.78058,1,-5,5,27,23,0,0.54,0.22,56688,3.712865,pass,pass,088c70f,009099a9ce16,2,11,SlimeVolley round-robin tournament matchup 33/49: improved-v2 vs improved-v2; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T20:26:45+00:00,SlimeVolley-v0,improved-v2,improved-v3,v3,archived heuristic,evaluation-harness change,dev,6000,6050,50,-2.78,1.97271,-3,-5,3,6,44,0,0.12,-2.78,61447,4.139285,pass,pass,088c70f,009099a9ce16,2,11,SlimeVolley round-robin tournament matchup 34/49: improved-v2 vs improved-v3; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T20:26:50+00:00,SlimeVolley-v0,improved-v2,improved,current,current heuristic,evaluation-harness change,dev,6000,6050,50,-2.78,1.97271,-3,-5,3,6,44,0,0.12,-2.78,61447,4.139659,pass,pass,088c70f,009099a9ce16,2,11,SlimeVolley round-robin tournament matchup 35/49: improved-v2 vs improved; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T20:26:53+00:00,SlimeVolley-v0,improved-v3,random,v0,random policy,evaluation-harness change,dev,6000,6050,50,3.6,1.09545,4,1,5,50,0,0,1.0,3.6,35007,2.531291,pass,pass,088c70f,009099a9ce16,2,11,SlimeVolley round-robin tournament matchup 36/49: improved-v3 vs random; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T20:26:57+00:00,SlimeVolley-v0,improved-v3,initial,v0,frozen heuristic,evaluation-harness change,dev,6000,6050,50,3.36,1.58442,4,-3,5,48,2,0,0.96,3.36,41858,2.81981,pass,pass,088c70f,009099a9ce16,2,11,SlimeVolley round-robin tournament matchup 37/49: improved-v3 vs initial; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T20:27:00+00:00,SlimeVolley-v0,improved-v3,improved-v0,v0,archived heuristic,evaluation-harness change,dev,6000,6050,50,3.54,1.16979,4,1,5,50,0,0,1.0,3.54,40592,2.762047,pass,pass,088c70f,009099a9ce16,2,11,SlimeVolley round-robin tournament matchup 38/49: improved-v3 vs improved-v0; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T20:27:05+00:00,SlimeVolley-v0,improved-v3,improved-v1,v1,archived heuristic,evaluation-harness change,dev,6000,6050,50,2.9,1.74642,3,-3,5,47,3,0,0.94,2.9,58900,3.91013,pass,pass,088c70f,009099a9ce16,2,11,SlimeVolley round-robin tournament matchup 39/49: improved-v3 vs improved-v1; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T20:27:09+00:00,SlimeVolley-v0,improved-v3,improved-v2,v2,archived heuristic,evaluation-harness change,dev,6000,6050,50,2.9,1.74642,3,-3,5,47,3,0,0.94,2.9,58900,3.995012,pass,pass,088c70f,009099a9ce16,2,11,SlimeVolley round-robin tournament matchup 40/49: improved-v3 vs improved-v2; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T20:27:18+00:00,SlimeVolley-v0,improved-v3,improved-v3,v3,archived heuristic,evaluation-harness change,dev,6000,6050,50,0.26,2.30486,0,-4,5,24,21,5,0.48,0.26,124490,8.309239,pass,pass,088c70f,009099a9ce16,2,11,SlimeVolley round-robin tournament matchup 41/49: improved-v3 vs improved-v3; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T20:27:28+00:00,SlimeVolley-v0,improved-v3,improved,current,current heuristic,evaluation-harness change,dev,6000,6050,50,0.26,2.30486,0,-4,5,24,21,5,0.48,0.26,124490,8.417079,pass,pass,088c70f,009099a9ce16,2,11,SlimeVolley round-robin tournament matchup 42/49: improved-v3 vs improved; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T20:27:31+00:00,SlimeVolley-v0,improved,random,v0,random policy,evaluation-harness change,dev,6000,6050,50,3.6,1.09545,4,1,5,50,0,0,1.0,3.6,35007,2.667964,pass,pass,088c70f,009099a9ce16,2,11,SlimeVolley round-robin tournament matchup 43/49: improved vs random; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T20:27:34+00:00,SlimeVolley-v0,improved,initial,v0,frozen heuristic,evaluation-harness change,dev,6000,6050,50,3.36,1.58442,4,-3,5,48,2,0,0.96,3.36,41858,2.811972,pass,pass,088c70f,009099a9ce16,2,11,SlimeVolley round-robin tournament matchup 44/49: improved vs initial; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T20:27:38+00:00,SlimeVolley-v0,improved,improved-v0,v0,archived heuristic,evaluation-harness change,dev,6000,6050,50,3.54,1.16979,4,1,5,50,0,0,1.0,3.54,40592,2.837449,pass,pass,088c70f,009099a9ce16,2,11,SlimeVolley round-robin tournament matchup 45/49: improved vs improved-v0; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T20:27:42+00:00,SlimeVolley-v0,improved,improved-v1,v1,archived heuristic,evaluation-harness change,dev,6000,6050,50,2.9,1.74642,3,-3,5,47,3,0,0.94,2.9,58900,4.014265,pass,pass,088c70f,009099a9ce16,2,11,SlimeVolley round-robin tournament matchup 46/49: improved vs improved-v1; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T20:27:47+00:00,SlimeVolley-v0,improved,improved-v2,v2,archived heuristic,evaluation-harness change,dev,6000,6050,50,2.9,1.74642,3,-3,5,47,3,0,0.94,2.9,58900,4.000628,pass,pass,088c70f,009099a9ce16,2,11,SlimeVolley round-robin tournament matchup 47/49: improved vs improved-v2; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T20:27:56+00:00,SlimeVolley-v0,improved,improved-v3,v3,archived heuristic,evaluation-harness change,dev,6000,6050,50,0.26,2.30486,0,-4,5,24,21,5,0.48,0.26,124490,8.494182,pass,pass,088c70f,009099a9ce16,2,11,SlimeVolley round-robin tournament matchup 48/49: improved vs improved-v3; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T20:28:05+00:00,SlimeVolley-v0,improved,improved,current,current heuristic,evaluation-harness change,dev,6000,6050,50,0.26,2.30486,0,-4,5,24,21,5,0.48,0.26,124490,8.391378,pass,pass,088c70f,009099a9ce16,2,11,SlimeVolley round-robin tournament matchup 49/49: improved vs improved; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T20:35:23+00:00,SlimeVolley-v0,improved,builtin,slimevolleygym-baseline-rnn,built-in baseline,structural policy improvement,dev,6000,6050,50,-4.72,0.693974,-5,-5,-2,0,50,0,0.0,-4.72,91646,6.553159,pass,pass,088c70f,009099a9ce16,3,13,Structural policy improvement: add delayed_low_receive mode to suppress early grounded jumps on fast low built-in returns.,Generation-3 built-in traces showed repeated point losses where the policy jumped while grounded at ball_y around 0.40 to 0.48 and was airborne when the ball reached floor height.,Keep only if built-in dev score improves without unacceptable regression against archived opponent pool; otherwise roll back and record the failed branch.
2026-05-25T20:37:06+00:00,SlimeVolley-v0,improved,builtin,slimevolleygym-baseline-rnn,built-in baseline,invalid/rolled back,dev,6000,6050,50,-4.24,1.01114,-5,-5,0,0,49,1,0.0,-4.24,113541,7.859161,pass,pass,088c70f,009099a9ce16,3,15,Rolled back delayed_low_receive after generation-3 dev evidence worsened built-in score; kept the failure note and append-only failed trial.,"The delayed low receive branch suppressed useful contacts: built-in mean worsened from -4.24 to -4.72 on dev seeds 6000..6049, so the branch was removed.",A simple early-jump suppression band is too blunt; future work should use a phase-aware receive macro or stronger context before changing jump timing.
2026-05-25T20:41:54+00:00,SlimeVolley-v0,improved,builtin,slimevolleygym-baseline-rnn,built-in baseline,structural policy improvement,dev,6000,6050,50,-4.32,0.988737,-5,-5,0,0,49,1,0.0,-4.32,112911,7.535829,pass,pass,088c70f,009099a9ce16,4,17,"Structural policy improvement: add rally_restart_serve state detector so serve behavior can run after each point reset, not only the first episode steps.",Trace diagnosis showed SlimeVolley restarts at ball_y around 1.2 while the old serve gate required ball_y >= 1.45 and was also tied to episode steps; serve mode was effectively inert.,"If built-in dev score improves, run archived-opponent tournament to check robustness; if it worsens, roll back and keep failure evidence."
2026-05-25T20:43:19+00:00,SlimeVolley-v0,improved,builtin,slimevolleygym-baseline-rnn,built-in baseline,structural policy improvement,dev,6000,6050,50,-4.26,1.01607,-5,-5,0,0,49,1,0.0,-4.26,112166,7.519685,pass,pass,088c70f,009099a9ce16,4,18,"Structural policy revision: make rally_restart_serve phase-aware by approaching the serve target before jumping, after immediate restart jumps worsened dev score.",Immediate state-based restart jumps worsened built-in mean from -4.24 to -4.32; this revision separates approach and hit phases using x-position.,Keep only if built-in dev score beats or matches the rollback baseline and archived-opponent robustness does not regress.
2026-05-25T20:45:00+00:00,SlimeVolley-v0,improved,builtin,slimevolleygym-baseline-rnn,built-in baseline,invalid/rolled back,dev,6000,6050,50,-4.24,1.01114,-5,-5,0,0,49,1,0.0,-4.24,113541,7.881491,pass,pass,088c70f,009099a9ce16,4,20,Rolled back rally_restart_serve after both immediate-jump and approach-then-hit versions underperformed the generation-3 dev baseline.,"Restart serve detector was a valid code-smell hypothesis, but immediate jump mean -4.32 and approach-then-hit mean -4.26 both trailed the rollback baseline -4.24 on dev seeds 6000..6049.",Do not change restart serve without deeper point-level trajectory evidence; next structural work should target return placement or contact outcome after actual ball contact.
2026-05-25T21:00:11+00:00,SlimeVolley-v0,improved,builtin,slimevolleygym-baseline-rnn,built-in baseline,structural policy improvement,dev,6000,6050,50,-3.8,1.4,-4,-5,0,0,48,2,0.0,-3.8,129391,8.708542,pass,pass,088c70f,c02b69d7b43d,5,22,"Structural policy improvement: add rear_wall_press mode for low descending balls outside the rear guard, based on contact diagnostics showing rear-wall candidates dominate built-in losses.",Contact diagnostics found rear-wall inferred contacts in 145/270 candidates and low_far_right was the largest loss bucket; current clipping to rear_guard_x can leave the policy at action 000 while the ball remains outside the guard.,Keep only if built-in development score improves and then check archived-opponent robustness; otherwise roll back and record the failed contact-placement attempt.
2026-05-25T21:00:38+00:00,SlimeVolley-v0,random,random,v0,random policy,evaluation-harness change,dev,6000,6050,50,-0.08,2.75565,-1,-4,5,22,28,0,0.44,-0.08,31420,2.458133,pass,pass,088c70f,c02b69d7b43d,5,22,SlimeVolley round-robin tournament matchup 1/49: random vs random; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T21:00:41+00:00,SlimeVolley-v0,random,initial,v0,frozen heuristic,evaluation-harness change,dev,6000,6050,50,-1.78,2.31767,-2,-5,4,10,40,0,0.2,-1.78,34134,2.454988,pass,pass,088c70f,c02b69d7b43d,5,22,SlimeVolley round-robin tournament matchup 2/49: random vs initial; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T21:00:44+00:00,SlimeVolley-v0,random,improved-v0,v0,archived heuristic,evaluation-harness change,dev,6000,6050,50,-1.76,2.4377,-2,-5,3,13,37,0,0.26,-1.76,33731,2.530078,pass,pass,088c70f,c02b69d7b43d,5,22,SlimeVolley round-robin tournament matchup 3/49: random vs improved-v0; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T21:00:48+00:00,SlimeVolley-v0,random,improved-v1,v1,archived heuristic,evaluation-harness change,dev,6000,6050,50,-3.24,1.3937,-3.5,-5,3,1,49,0,0.02,-3.24,34147,2.582686,pass,pass,088c70f,c02b69d7b43d,5,22,SlimeVolley round-robin tournament matchup 4/49: random vs improved-v1; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T21:00:51+00:00,SlimeVolley-v0,random,improved-v2,v2,archived heuristic,evaluation-harness change,dev,6000,6050,50,-3.24,1.3937,-3.5,-5,3,1,49,0,0.02,-3.24,34147,2.557089,pass,pass,088c70f,c02b69d7b43d,5,22,SlimeVolley round-robin tournament matchup 5/49: random vs improved-v2; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T21:00:54+00:00,SlimeVolley-v0,random,improved-v3,v3,archived heuristic,evaluation-harness change,dev,6000,6050,50,-3.6,1.32665,-4,-5,3,1,49,0,0.02,-3.6,33212,2.451528,pass,pass,088c70f,c02b69d7b43d,5,22,SlimeVolley round-robin tournament matchup 6/49: random vs improved-v3; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T21:00:58+00:00,SlimeVolley-v0,random,improved,current,current heuristic,evaluation-harness change,dev,6000,6050,50,-3.9,1.08167,-4,-5,1,1,49,0,0.02,-3.9,37476,2.7516,pass,pass,088c70f,c02b69d7b43d,5,22,SlimeVolley round-robin tournament matchup 7/49: random vs improved; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T21:01:01+00:00,SlimeVolley-v0,initial,random,v0,random policy,evaluation-harness change,dev,6000,6050,50,1.68,2.38696,2,-4,5,37,13,0,0.74,1.68,35055,2.634557,pass,pass,088c70f,c02b69d7b43d,5,22,SlimeVolley round-robin tournament matchup 8/49: initial vs random; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T21:01:05+00:00,SlimeVolley-v0,initial,initial,v0,frozen heuristic,evaluation-harness change,dev,6000,6050,50,0.06,2.70858,1,-5,5,26,24,0,0.52,0.06,39086,2.465298,pass,pass,088c70f,c02b69d7b43d,5,22,SlimeVolley round-robin tournament matchup 9/49: initial vs initial; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T21:01:08+00:00,SlimeVolley-v0,initial,improved-v0,v0,archived heuristic,evaluation-harness change,dev,6000,6050,50,0.26,2.6744,1,-5,5,29,21,0,0.58,0.26,39726,2.606316,pass,pass,088c70f,c02b69d7b43d,5,22,SlimeVolley round-robin tournament matchup 10/49: initial vs improved-v0; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T21:01:12+00:00,SlimeVolley-v0,initial,improved-v1,v1,archived heuristic,evaluation-harness change,dev,6000,6050,50,-2.1,2.17486,-3,-5,3,8,42,0,0.16,-2.1,43228,2.833576,pass,pass,088c70f,c02b69d7b43d,5,22,SlimeVolley round-robin tournament matchup 11/49: initial vs improved-v1; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T21:01:15+00:00,SlimeVolley-v0,initial,improved-v2,v2,archived heuristic,evaluation-harness change,dev,6000,6050,50,-2.1,2.17486,-3,-5,3,8,42,0,0.16,-2.1,43228,2.826686,pass,pass,088c70f,c02b69d7b43d,5,22,SlimeVolley round-robin tournament matchup 12/49: initial vs improved-v2; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T21:01:19+00:00,SlimeVolley-v0,initial,improved-v3,v3,archived heuristic,evaluation-harness change,dev,6000,6050,50,-3.4,1.44222,-4,-5,3,2,48,0,0.04,-3.4,41314,2.743304,pass,pass,088c70f,c02b69d7b43d,5,22,SlimeVolley round-robin tournament matchup 13/49: initial vs improved-v3; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T21:01:23+00:00,SlimeVolley-v0,initial,improved,current,current heuristic,evaluation-harness change,dev,6000,6050,50,-3.72,1.26554,-4,-5,1,2,48,0,0.04,-3.72,44247,2.923873,pass,pass,088c70f,c02b69d7b43d,5,22,SlimeVolley round-robin tournament matchup 14/49: initial vs improved; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T21:01:26+00:00,SlimeVolley-v0,improved-v0,random,v0,random policy,evaluation-harness change,dev,6000,6050,50,1.88,2.27719,2,-4,5,40,10,0,0.8,1.88,34750,2.648042,pass,pass,088c70f,c02b69d7b43d,5,22,SlimeVolley round-robin tournament matchup 15/49: improved-v0 vs random; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T21:01:30+00:00,SlimeVolley-v0,improved-v0,initial,v0,frozen heuristic,evaluation-harness change,dev,6000,6050,50,-0.04,2.62267,-1,-4,5,23,27,0,0.46,-0.04,39156,2.602467,pass,pass,088c70f,c02b69d7b43d,5,22,SlimeVolley round-robin tournament matchup 16/49: improved-v0 vs initial; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T21:01:33+00:00,SlimeVolley-v0,improved-v0,improved-v0,v0,archived heuristic,evaluation-harness change,dev,6000,6050,50,0.28,2.7571,1,-5,5,27,23,0,0.54,0.28,38913,2.652271,pass,pass,088c70f,c02b69d7b43d,5,22,SlimeVolley round-robin tournament matchup 17/49: improved-v0 vs improved-v0; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T21:01:37+00:00,SlimeVolley-v0,improved-v0,improved-v1,v1,archived heuristic,evaluation-harness change,dev,6000,6050,50,-2.44,2.21955,-3,-5,4,6,44,0,0.12,-2.44,40898,2.770448,pass,pass,088c70f,c02b69d7b43d,5,22,SlimeVolley round-robin tournament matchup 18/49: improved-v0 vs improved-v1; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T21:01:40+00:00,SlimeVolley-v0,improved-v0,improved-v2,v2,archived heuristic,evaluation-harness change,dev,6000,6050,50,-2.44,2.21955,-3,-5,4,6,44,0,0.12,-2.44,40898,2.762028,pass,pass,088c70f,c02b69d7b43d,5,22,SlimeVolley round-robin tournament matchup 19/49: improved-v0 vs improved-v2; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T21:01:44+00:00,SlimeVolley-v0,improved-v0,improved-v3,v3,archived heuristic,evaluation-harness change,dev,6000,6050,50,-3.48,1.5263,-4,-5,3,2,48,0,0.04,-3.48,40271,2.708271,pass,pass,088c70f,c02b69d7b43d,5,22,SlimeVolley round-robin tournament matchup 20/49: improved-v0 vs improved-v3; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T21:01:47+00:00,SlimeVolley-v0,improved-v0,improved,current,current heuristic,evaluation-harness change,dev,6000,6050,50,-3.84,1.30169,-4,-5,1,2,48,0,0.04,-3.84,43183,2.925865,pass,pass,088c70f,c02b69d7b43d,5,22,SlimeVolley round-robin tournament matchup 21/49: improved-v0 vs improved; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T21:01:51+00:00,SlimeVolley-v0,improved-v1,random,v0,random policy,evaluation-harness change,dev,6000,6050,50,3.02,1.63083,3,-2,5,47,3,0,0.94,3.02,35473,2.709004,pass,pass,088c70f,c02b69d7b43d,5,22,SlimeVolley round-robin tournament matchup 22/49: improved-v1 vs random; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T21:01:55+00:00,SlimeVolley-v0,improved-v1,initial,v0,frozen heuristic,evaluation-harness change,dev,6000,6050,50,2,2.14476,2,-3,5,40,10,0,0.8,2.0,42691,2.734809,pass,pass,088c70f,c02b69d7b43d,5,22,SlimeVolley round-robin tournament matchup 23/49: improved-v1 vs initial; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T21:01:58+00:00,SlimeVolley-v0,improved-v1,improved-v0,v0,archived heuristic,evaluation-harness change,dev,6000,6050,50,2.62,1.79878,3,-2,5,45,5,0,0.9,2.62,41377,2.758472,pass,pass,088c70f,c02b69d7b43d,5,22,SlimeVolley round-robin tournament matchup 24/49: improved-v1 vs improved-v0; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T21:02:03+00:00,SlimeVolley-v0,improved-v1,improved-v1,v1,archived heuristic,evaluation-harness change,dev,6000,6050,50,0.22,2.78058,1,-5,5,27,23,0,0.54,0.22,56688,3.764844,pass,pass,088c70f,c02b69d7b43d,5,22,SlimeVolley round-robin tournament matchup 25/49: improved-v1 vs improved-v1; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T21:02:08+00:00,SlimeVolley-v0,improved-v1,improved-v2,v2,archived heuristic,evaluation-harness change,dev,6000,6050,50,0.22,2.78058,1,-5,5,27,23,0,0.54,0.22,56688,3.91115,pass,pass,088c70f,c02b69d7b43d,5,22,SlimeVolley round-robin tournament matchup 26/49: improved-v1 vs improved-v2; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T21:02:13+00:00,SlimeVolley-v0,improved-v1,improved-v3,v3,archived heuristic,evaluation-harness change,dev,6000,6050,50,-2.78,1.97271,-3,-5,3,6,44,0,0.12,-2.78,61447,4.169785,pass,pass,088c70f,c02b69d7b43d,5,22,SlimeVolley round-robin tournament matchup 27/49: improved-v1 vs improved-v3; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T21:02:18+00:00,SlimeVolley-v0,improved-v1,improved,current,current heuristic,evaluation-harness change,dev,6000,6050,50,-3.16,1.60449,-4,-5,1,3,47,0,0.06,-3.16,66954,4.509858,pass,pass,088c70f,c02b69d7b43d,5,22,SlimeVolley round-robin tournament matchup 28/49: improved-v1 vs improved; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T21:02:21+00:00,SlimeVolley-v0,improved-v2,random,v0,random policy,evaluation-harness change,dev,6000,6050,50,3.02,1.63083,3,-2,5,47,3,0,0.94,3.02,35473,2.651049,pass,pass,088c70f,c02b69d7b43d,5,22,SlimeVolley round-robin tournament matchup 29/49: improved-v2 vs random; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T21:02:25+00:00,SlimeVolley-v0,improved-v2,initial,v0,frozen heuristic,evaluation-harness change,dev,6000,6050,50,2,2.14476,2,-3,5,40,10,0,0.8,2.0,42691,2.839648,pass,pass,088c70f,c02b69d7b43d,5,22,SlimeVolley round-robin tournament matchup 30/49: improved-v2 vs initial; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T21:02:29+00:00,SlimeVolley-v0,improved-v2,improved-v0,v0,archived heuristic,evaluation-harness change,dev,6000,6050,50,2.62,1.79878,3,-2,5,45,5,0,0.9,2.62,41377,2.66639,pass,pass,088c70f,c02b69d7b43d,5,22,SlimeVolley round-robin tournament matchup 31/49: improved-v2 vs improved-v0; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T21:02:33+00:00,SlimeVolley-v0,improved-v2,improved-v1,v1,archived heuristic,evaluation-harness change,dev,6000,6050,50,0.22,2.78058,1,-5,5,27,23,0,0.54,0.22,56688,3.74682,pass,pass,088c70f,c02b69d7b43d,5,22,SlimeVolley round-robin tournament matchup 32/49: improved-v2 vs improved-v1; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T21:02:38+00:00,SlimeVolley-v0,improved-v2,improved-v2,v2,archived heuristic,evaluation-harness change,dev,6000,6050,50,0.22,2.78058,1,-5,5,27,23,0,0.54,0.22,56688,3.746339,pass,pass,088c70f,c02b69d7b43d,5,22,SlimeVolley round-robin tournament matchup 33/49: improved-v2 vs improved-v2; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
